,Date,Open,High,Low,Close,Adj Close,Volume,Close-Open,High-Low,ret,volume_ma_253,volume_dev,range,var
269,1994-02-22,47.0,47.34375,47.0,47.34375,28.22003936767578,154500,0.34375,0.34375,0.010000042323887293,242149.01185770752,0.6380368799142069,0.007313829787234043,3.338344703597096e-05
270,1994-02-23,47.40625,47.4375,47.0625,47.21875,28.14553642272949,391700,-0.1875,0.375,-0.002640072325045373,243593.28063241107,1.6080082298784177,0.00796812749003984,3.4241632653383253e-05
271,1994-02-24,47.0625,47.0625,46.5625,46.59375,27.77298927307129,770800,-0.46875,0.5,-0.013236455829541138,246464.03162055335,3.1274340313749893,0.010738255033557046,4.8725950256389206e-05
272,1994-02-25,46.65625,46.8125,46.5625,46.8125,27.903383255004886,531300,0.15625,0.25,0.0046949927014168225,248302.37154150198,2.139729865250993,0.005369127516778523,4.6086905470865976e-05
273,1994-02-28,46.9375,47.0625,46.8125,46.8125,27.903383255004886,333000,-0.125,0.25,0.0,249355.73122529645,1.3354415331209282,0.0053404539385847796,4.445626636574138e-05
274,1994-03-01,46.8125,46.90625,46.375,46.625,27.791622161865234,423600,-0.1875,0.53125,-0.004005288251904271,250309.0909090909,1.6923076923076923,0.011455525606469003,4.488501668600787e-05
275,1994-03-02,46.03125,46.6875,45.90625,46.6875,27.828887939453125,581500,0.65625,0.78125,0.0013408996916712823,251500.395256917,2.312123602851503,0.01701837985023826,4.070293580908421e-05
276,1994-03-03,46.625,46.625,46.4375,46.5625,27.75436782836914,223200,-0.0625,0.1875,-0.0026777969441724725,252028.8537549407,0.8856128839003,0.004037685060565276,4.0670427115823675e-05
277,1994-03-04,46.5625,46.8125,46.40625,46.6875,27.828887939453125,595800,0.125,0.40625,0.0026849867936034055,254225.69169960474,2.3435868972047182,0.008754208754208754,4.026644853247987e-05
278,1994-03-07,46.84375,47.0,46.84375,46.9375,27.97788429260254,539800,0.09375,0.15625,0.005354017504169972,256158.49802371542,2.107289058003552,0.00333555703802535,4.054150294698932e-05
279,1994-03-08,46.96875,46.96875,46.6875,46.75,27.86612701416016,880300,-0.21875,0.28125,-0.003994486404818254,258968.7747035573,3.3992515159701524,0.006024096385542169,2.9498352439518438e-05
280,1994-03-09,46.8125,47.0,46.59375,46.96875,27.99653434753418,2500100,0.15625,0.40625,0.004679779623044,268082.21343873517,9.325870478055226,0.008718980549966466,3.259185421254344e-05
281,1994-03-10,46.9375,46.9375,46.4375,46.59375,27.77298927307129,207400,-0.34375,0.5,-0.00798474095714563,268621.73913043475,0.7720894097081722,0.010767160161507403,2.0504450047360126e-05
282,1994-03-11,46.65625,46.90625,46.40625,46.84375,27.92200469970703,576600,0.1875,0.5,0.005365480293481717,268356.9169960474,2.148631033827582,0.010774410774410775,2.124757018089561e-05
283,1994-03-14,47.03125,47.03125,46.84375,46.90625,27.959270477294922,345900,-0.125,0.1875,0.0013346383251731098,268495.652173913,1.2882890177154518,0.004002668445630421,2.140307100134532e-05
284,1994-03-15,47.0,47.09375,46.84375,46.875,27.940631866455078,748600,-0.125,0.25,-0.0006666343764218929,271332.80632411066,2.7589734177067675,0.00533689126084056,1.939049856087642e-05
285,1994-03-16,46.9375,47.25,46.78125,47.25,28.16415596008301,455500,0.3125,0.46875,0.00799996559477556,273047.03557312256,1.6682107500047045,0.01002004008016032,2.500463123137943e-05
286,1994-03-17,47.09375,47.3125,47.09375,47.25,28.16415596008301,133000,0.15625,0.21875,0.0,273338.3399209486,0.4865764533378835,0.0046449900464499,2.3408480219889055e-05
287,1994-03-18,46.75,47.03125,46.71875,46.96875,28.15802955627441,365500,0.21875,0.3125,-0.0002175248502842564,274518.5770750988,1.3314217343477335,0.006688963210702341,2.3471976909913433e-05
288,1994-03-21,46.8125,46.9375,46.71875,46.84375,28.08306884765625,324800,0.03125,0.21875,-0.002662143260711791,275077.4703557312,1.1807582772226581,0.0046822742474916385,2.2474952334674992e-05
289,1994-03-22,46.84375,47.0625,46.75,46.96875,28.15802955627441,435700,0.125,0.3125,0.0026692491844393373,276581.4229249012,1.5753046440805372,0.0066844919786096255,2.042957231883762e-05
290,1994-03-23,46.9375,47.0625,46.90625,46.9375,28.139278411865234,698500,0.0,0.15625,-0.0006659253045991909,279195.25691699603,2.501833332389533,0.0033311125916055963,1.897743480177346e-05
291,1994-03-24,46.75,46.84375,46.15625,46.375,27.80204772949219,1200500,-0.375,0.6875,-0.011984340089930878,283505.13833992096,4.234491152539915,0.014895057549085985,2.8133670018305835e-05
292,1994-03-25,46.40625,46.53125,45.9375,45.9375,27.539777755737305,100900,-0.46875,0.59375,-0.009433476854176948,283502.76679841895,0.35590481581346844,0.01292517006802721,3.277504055559507e-05
293,1994-03-28,46.0,46.0625,45.59375,46.0,27.577247619628906,1117200,0.0,0.46875,0.001360572486239331,287574.30830039526,3.8849089357210302,0.01028101439342015,3.2790652504808285e-05
294,1994-03-29,46.0,46.03125,45.09375,45.09375,27.03394889831543,338400,-0.90625,0.9375,-0.019700977008552778,288690.51383399207,1.1721895378751266,0.02079002079002079,6.608832824253864e-05
295,1994-03-30,45.125,45.25,44.46875,44.46875,26.65923500061035,1123900,-0.65625,0.78125,-0.013860864319693467,292691.6996047431,3.8398765715520384,0.017568517217146872,5.9160620829384466e-05
296,1994-03-31,44.46875,44.6875,43.53125,44.59375,26.73419189453125,788800,0.125,1.15625,0.0028116670984439374,295297.62845849805,2.671203301285097,0.02656137832017229,6.335612374096755e-05
297,1994-04-04,43.34375,44.03125,43.34375,43.90625,26.322031021118164,2627300,0.5625,0.6875,-0.015416993902007459,305447.43083003955,8.601480106938308,0.015861571737563085,6.973621784945129e-05
298,1994-04-05,44.34375,44.8125,44.34375,44.8125,26.865331649780273,1179000,0.46875,0.46875,0.020640528393353064,309426.8774703557,3.8102701666986016,0.010570824524312896,0.0001448867238215647
299,1994-04-06,44.875,44.90625,44.5,44.8125,26.865331649780273,516500,-0.0625,0.40625,0.0,310955.73122529645,1.66100813760458,0.009129213483146067,0.00014143085100535018
300,1994-04-07,44.78125,45.125,44.53125,45.03125,26.9964656829834,666100,0.25,0.59375,0.004881161897146935,313477.8656126482,2.124870917754278,0.013333333333333334,0.0001493881412926425
301,1994-04-08,44.9375,44.9375,44.46875,44.6875,26.790380477905273,242400,-0.25,0.46875,-0.007633784640484476,313721.34387351776,0.7726602117888663,0.010541110330288124,0.00014362963210769807
302,1994-04-11,44.8125,45.0625,44.703125,44.875,26.90280342102051,203300,0.0625,0.359375,0.00419639217919876,313147.43083003955,0.6492149702813333,0.008039147151345682,0.00014464484804379858
303,1994-04-12,44.921875,45.0,44.71875,44.8125,26.865331649780273,1409200,-0.109375,0.28125,-0.0013928574897499324,318139.9209486166,4.429497548745549,0.006289308176100629,0.00014318017089346428
304,1994-04-13,44.796875,44.90625,44.25,44.578125,26.72483062744141,364100,-0.21875,0.65625,-0.005229826460750653,319106.32411067194,1.1409990103289944,0.014830508474576272,0.00010895948070900858
305,1994-04-14,44.5,44.828125,44.40625,44.59375,26.73419189453125,419900,0.09375,0.421875,0.0003502834955380063,320178.65612648224,1.3114553139798433,0.009500351864883884,8.885736975222265e-05
306,1994-04-15,44.578125,44.78125,44.515625,44.59375,26.73419189453125,387300,0.015625,0.265625,0.0,321520.1581027668,1.2045901018629388,0.005967005967005967,8.809149672275255e-05
307,1994-04-18,44.640625,44.765625,44.15625,44.296875,26.556209564208984,369100,-0.34375,0.609375,-0.006657479344220341,322358.4980237154,1.144998510238889,0.013800424628450107,6.5677450964149e-05
308,1994-04-19,44.25,44.53125,43.984375,44.359375,26.593685150146484,472200,0.109375,0.546875,0.0014111797787590419,323120.1581027668,1.4613758633090885,0.012433392539964476,1.836522100077624e-05
309,1994-04-20,44.40625,44.515625,44.078125,44.3125,26.56557464599609,508000,-0.09375,0.4375,-0.001057036811246137,324859.68379446643,1.5637520607863533,0.009925558312655087,1.8240296516172908e-05
310,1994-04-21,44.5,44.96875,44.34375,44.90625,26.921527862548828,200300,0.40625,0.625,0.013399040724548561,325265.2173913043,0.6158051623424363,0.014094432699083862,3.6842215935921695e-05
311,1994-04-22,45.015625,45.046875,44.734375,44.859375,26.89343643188477,301800,-0.15625,0.3125,-0.0010434560329369846,326039.1304347826,0.9256557628452173,0.006985679357317499,3.0388485933125845e-05
312,1994-04-25,44.84375,45.359375,44.84375,45.328125,27.17445373535156,394600,0.484375,0.515625,0.010449289520085836,327351.3833992095,1.2054325107854513,0.011498257839721254,3.957687120911185e-05
313,1994-04-26,45.265625,45.34375,45.1875,45.28125,27.146358489990234,399000,0.015625,0.15625,-0.0010338844576210926,328308.6956521739,1.2153196223066838,0.003457814661134163,3.939704699010121e-05
314,1994-04-28,45.1875,45.25,44.8125,44.953125,26.94963264465332,287000,-0.234375,0.4375,-0.007246859478756695,329103.557312253,0.8720659306872663,0.009762900976290097,4.2622642427393204e-05
315,1994-04-29,44.875,45.15625,44.8125,45.09375,27.03394889831543,481900,0.21875,0.34375,0.0031286605934064404,330672.3320158103,1.4573339023022922,0.007670850767085077,4.308165838567088e-05
316,1994-05-02,45.09375,45.71875,44.9375,45.375,27.202545166015625,275000,0.28125,0.78125,0.006236464688690102,331409.48616600793,0.829789162589777,0.017385257301808066,4.539810818532386e-05
317,1994-05-03,45.390625,45.40625,45.0625,45.328125,27.17445373535156,183400,-0.0625,0.34375,-0.001032676556279033,331816.20553359686,0.5527156207005401,0.0076282940360610264,3.804222858128079e-05
318,1994-05-04,45.421875,45.421875,45.078125,45.25,27.12761688232422,401900,-0.171875,0.34375,-0.001723561896900594,332815.4150197628,1.2075762776076189,0.0076256499133448875,3.96587286037933e-05
319,1994-05-05,45.296875,45.375,45.1875,45.1875,27.090150833129886,659800,-0.109375,0.1875,-0.0013811035947924877,334992.4901185771,1.9695963923443507,0.004149377593360996,3.988992972192857e-05
320,1994-05-06,44.96875,44.96875,44.59375,44.75,26.827869415283203,216300,-0.21875,0.375,-0.009681799834275084,335631.2252964427,0.6444573201106523,0.008409250175192713,3.4568661820962445e-05
321,1994-05-09,44.625,44.75,44.28125,44.359375,26.593685150146484,499300,-0.265625,0.46875,-0.008729141383225558,337335.96837944665,1.4801267780563823,0.01058574453069866,4.168923023142746e-05
322,1994-05-10,44.578125,44.84375,44.546875,44.703125,26.799762725830078,583400,0.125,0.296875,0.007749116924566479,339191.6996047431,1.7199713338499454,0.006664328305857594,3.548742995599382e-05
323,1994-05-11,44.65625,44.71875,44.171875,44.296875,26.556209564208984,210600,-0.359375,0.546875,-0.009087884997815765,339855.73122529645,0.6196747050306163,0.012380615493455961,4.136990407151493e-05
324,1994-05-12,44.578125,44.625,44.40625,44.515625,26.68734741210937,305200,-0.0625,0.21875,0.004938123702605823,340939.5256916996,0.8951734164022459,0.0049261083743842365,4.248892285038681e-05
325,1994-05-13,44.640625,44.640625,44.296875,44.515625,26.68734741210937,321300,-0.125,0.34375,0.0,341699.209486166,0.9403006828232305,0.007760141093474427,4.062622709798556e-05
326,1994-05-16,44.609375,44.75,44.515625,44.53125,26.696720123291016,450400,-0.078125,0.234375,0.00035120430055890495,343228.45849802374,1.3122454996038544,0.005265005265005265,3.42710040690775e-05
327,1994-05-17,44.5625,45.1875,44.5,45.1875,27.090150833129886,470200,0.625,0.6875,0.01473704290347011,344952.56916996045,1.3630859486897438,0.01544943820224719,6.203786889166252e-05
328,1994-05-18,45.21875,45.6875,45.015625,45.515625,27.28686141967773,824800,0.296875,0.671875,0.007261332273841736,347796.837944664,2.3714994215422665,0.014925373134328358,6.723401462060265e-05
329,1994-05-19,45.421875,45.859375,45.421875,45.734375,27.41801452636719,531000,0.3125,0.4375,0.00480645628943166,349697.23320158105,1.5184563948034098,0.009631922944616443,6.831698792176729e-05
330,1994-05-20,45.65625,45.6875,45.5,45.5625,27.31497001647949,370400,-0.09375,0.1875,-0.003758277602070925,350773.1225296443,1.055953196552843,0.004120879120879121,5.745632857994519e-05
331,1994-05-23,45.515625,45.53125,45.34375,45.484375,27.26812744140625,262700,-0.03125,0.1875,-0.0017149048688311908,350936.36363636365,0.7485687640856928,0.004135079255685734,4.592253549177498e-05
332,1994-05-24,45.609375,45.84375,45.609375,45.671875,27.380535125732425,549600,0.0625,0.234375,0.004122310362811632,352988.1422924901,1.5569928112332878,0.0051387461459403904,4.303009030051065e-05
333,1994-05-25,45.5,45.828125,45.34375,45.796875,27.45547294616699,738200,0.296875,0.484375,0.0027369012362412626,355147.82608695654,2.07857107879144,0.010682288077188146,2.744168107183692e-05
334,1994-05-26,45.78125,45.9375,45.734375,45.828125,27.47421646118164,369600,0.046875,0.203125,0.0006826877486831862,356203.95256917,1.0376078011886425,0.004441407584557568,2.7748868072395706e-05
335,1994-05-27,45.75,45.875,45.671875,45.875,27.5023136138916,162000,0.125,0.203125,0.0010226734855081077,356631.6205533597,0.4542502421648317,0.004447485460143688,2.718929018597647e-05
336,1994-05-31,45.734375,45.90625,45.65625,45.8125,27.46483612060547,160000,0.078125,0.25,-0.001362703291522438,356951.3833992095,0.44824031350246435,0.0054757015742642025,2.850130424525192e-05
337,1994-06-01,45.703125,46.015625,45.5625,46.015625,27.58660125732422,200500,0.3125,0.453125,0.0044334922001372234,357632.0158102767,0.5606321334115819,0.009945130315500686,1.1907794782985008e-05
338,1994-06-02,46.046875,46.046875,45.890625,45.96875,27.558507919311523,55100,-0.078125,0.15625,-0.0010183689447875732,357769.5652173913,0.15400974637549067,0.0034048348655090228,8.756963790554433e-06
339,1994-06-03,46.0,46.390625,45.859375,46.234375,27.717756271362305,550400,0.234375,0.53125,0.0057785549390787505,359859.68379446643,1.5294850320447693,0.011584327086882453,9.674813723347638e-06
340,1994-06-06,46.328125,46.46875,46.1875,46.21875,27.70838165283203,99300,-0.109375,0.28125,-0.00033821707783610044,360125.69169960474,0.2757370615002667,0.006089309878213802,7.158039145967572e-06
341,1994-06-07,46.140625,46.21875,46.03125,46.15625,27.67091560363769,120600,0.015625,0.1875,-0.0013521558084396146,360122.5296442688,0.33488601815368063,0.004073319755600814,6.917342216778728e-06
342,1994-06-08,46.265625,46.265625,45.78125,45.78125,27.44609451293945,131900,-0.484375,0.484375,-0.00812481574222601,360230.8300395257,0.36615411286570754,0.010580204778156996,1.469947604912517e-05
343,1994-06-09,45.984375,46.03125,45.890625,46.03125,27.595983505249023,80500,0.046875,0.140625,0.00546121388013554,360377.8656126482,0.22337664901574547,0.0030643513789581204,1.694978072407011e-05
344,1994-06-10,46.078125,46.203125,46.078125,46.109375,27.64281463623047,83100,0.03125,0.125,0.0016970270681795352,360635.57312252966,0.2304265197148644,0.0027127839945744322,1.7089737979352146e-05
345,1994-06-13,46.046875,46.1875,46.03125,46.171875,27.680288314819336,109700,0.125,0.15625,0.0013556390361113557,358510.2766798419,0.3059884392043932,0.0033944331296673455,1.7130643752666713e-05
346,1994-06-14,46.3125,46.546875,46.3125,46.53125,27.895732879638672,161000,0.21875,0.234375,0.007783320837160268,358892.8853754941,0.4486018156407661,0.005060728744939271,2.139887155556676e-05
347,1994-06-15,46.546875,46.5625,46.3125,46.34375,27.78332328796387,142800,-0.203125,0.25,-0.004029633928594456,358894.46640316205,0.39788855323165234,0.005398110661268556,2.3171395455968355e-05
348,1994-06-16,46.34375,46.46875,46.296875,46.4375,27.83954429626465,44000,0.09375,0.171875,0.0020235523201479477,357760.4743083004,0.12298731458546469,0.003712453594330071,2.2920767641275165e-05
349,1994-06-17,46.15625,46.203125,45.8125,45.875,27.684139251708984,403800,-0.28125,0.390625,-0.0055821691225209635,359208.6956521739,1.1241375971337966,0.008526603001364257,2.3827654962810492e-05
350,1994-06-20,45.546875,45.625,45.4375,45.484375,27.448406219482425,137400,-0.0625,0.1875,-0.00851509342888479,359520.5533596838,0.3821756467495688,0.0041265474552957355,3.092734157137238e-05
351,1994-06-21,45.453125,45.453125,44.90625,45.09375,27.21267890930176,139200,-0.359375,0.546875,-0.008588014484183337,359954.94071146246,0.38671506973863656,0.012178148921363952,3.6844635003740435e-05
352,1994-06-22,45.21875,45.421875,45.171875,45.265625,27.316387176513672,279900,0.046875,0.25,0.003811027483092033,360517.78656126483,0.7763833309578888,0.005534417156693186,3.392223945085696e-05
353,1994-06-23,45.34375,45.40625,44.9375,45.0,27.15610694885254,922500,-0.34375,0.46875,-0.005867548538737166,363264.42687747034,2.539472438657366,0.01043115438108484,3.1853899902597516e-05
354,1994-06-24,44.78125,44.78125,44.0,44.0625,26.59034919738769,353800,-0.71875,0.78125,-0.02083353672639565,363699.604743083,0.9727808207268301,0.01775568181818182,6.615311525742573e-05
355,1994-06-27,44.234375,44.828125,44.015625,44.828125,27.05238151550293,371200,0.59375,0.8125,0.017375940221222352,364989.7233201581,1.0170149357175036,0.01845935392261271,0.0001103300577933582
356,1994-06-28,44.84375,44.84375,44.25,44.609375,26.920366287231445,5382300,-0.234375,0.59375,-0.0048799854532523,384524.90118577075,13.997272955281812,0.013418079096045197,9.815344867411771e-05
357,1994-06-29,44.671875,45.015625,44.625,44.75,27.00524139404297,311800,0.078125,0.390625,0.003152821395739247,384937.15415019763,0.810002351392507,0.008753501400560224,0.00010248050632800004
358,1994-06-30,44.828125,44.84375,44.3125,44.46875,26.835491180419922,271900,-0.359375,0.53125,-0.0062858247088467545,384282.21343873517,0.707552914216125,0.011988716502115656,0.00010049616562166948
359,1994-07-01,44.6875,44.6875,44.375,44.5625,26.892078399658203,406900,-0.125,0.3125,0.0021086708962334555,383496.442687747,1.0610267911436895,0.007042253521126761,0.00010305968875999811
360,1994-07-05,44.65625,44.859375,44.515625,44.796875,27.03353309631348,112000,0.140625,0.34375,0.005260087917082545,382811.0671936759,0.2925725236238684,0.007722007722007722,0.00010470013687638715
361,1994-07-06,44.625,44.8125,44.46875,44.734375,26.99579429626465,174800,0.109375,0.34375,-0.0013959995504242428,382528.0632411067,0.4569599378381395,0.007730147575544624,9.85038619014108e-05
362,1994-07-07,44.734375,44.921875,44.6875,44.921875,27.10895919799805,66700,0.1875,0.234375,0.004191945622769033,381433.20158102765,0.17486679115381348,0.005244755244755245,9.890491582702153e-05
363,1994-07-08,44.640625,44.984375,44.625,44.90625,27.099517822265625,148400,0.265625,0.359375,-0.00034827510947466056,381038.7351778656,0.38946171687959275,0.008053221288515405,9.563439970600006e-05
364,1994-07-11,44.9375,45.015625,44.53125,44.75,27.00524139404297,124000,-0.1875,0.484375,-0.0034788968881651616,380033.99209486163,0.3262866021970159,0.01087719298245614,4.6044352284730563e-05
365,1994-07-12,44.765625,44.828125,44.515625,44.8125,27.04294586181641,257300,0.046875,0.3125,0.0013961907328758905,379573.9130434783,0.6778653410002061,0.00702000702000702,1.5451993612401875e-05
366,1994-07-13,44.828125,45.03125,44.828125,44.890625,27.0900993347168,532700,0.0625,0.203125,0.0017436514920132762,380139.5256916996,1.4013275757912895,0.004531195538515162,1.2697410951332992e-05
367,1994-07-14,45.109375,45.46875,45.078125,45.375,27.38239288330078,494200,0.265625,0.390625,0.010789681683056607,379652.96442687744,1.3017151090761065,0.008665511265164644,2.2803474101808307e-05
368,1994-07-15,45.34375,45.484375,45.328125,45.390625,27.391834259033203,49100,0.046875,0.15625,0.00034479732186509793,378092.8853754941,0.12986226903274703,0.003447087211306446,1.5877910209889438e-05
369,1994-07-18,45.390625,45.578125,45.390625,45.46875,27.43897247314453,72300,0.078125,0.1875,0.0017208856356811797,377523.3201581028,0.19151134814591458,0.004130808950086058,1.5888855912728487e-05
370,1994-07-19,45.546875,45.5625,45.375,45.375,27.38239288330078,609500,-0.171875,0.1875,-0.0020620156202688644,379188.5375494071,1.607379811475931,0.004132231404958678,1.5982034660009665e-05
371,1994-07-20,45.40625,45.40625,45.0625,45.171875,27.25981712341309,185300,-0.234375,0.34375,-0.004476444422154335,379650.1976284585,0.48808087328152083,0.0076282940360610264,1.876976626446273e-05
372,1994-07-21,45.171875,45.296875,45.078125,45.265625,27.316387176513672,86300,0.09375,0.21875,0.0020752176305685044,379427.2727272727,0.2274480676617869,0.004852686308492201,1.7707984466952452e-05
373,1994-07-22,45.375,45.40625,45.25,45.34375,27.36354637145996,151600,-0.03125,0.15625,0.0017264067404505479,377526.8774703557,0.40156081340699773,0.003453038674033149,1.7622623977016102e-05
374,1994-07-25,45.359375,45.453125,45.3125,45.40625,27.4012508392334,120900,0.046875,0.140625,0.0013779086694976073,376873.5177865613,0.3207972815656168,0.003103448275862069,1.5171251942404088e-05
375,1994-07-26,45.390625,45.421875,45.3125,45.359375,27.37297058105469,489600,-0.03125,0.109375,-0.0010320790953899373,378329.2490118577,1.2941108869556495,0.002413793103448276,1.579729156672027e-05
376,1994-07-27,45.359375,45.359375,45.171875,45.359375,27.37297058105469,83200,0.0,0.1875,0.0,378291.3043478261,0.21993632696219842,0.0041508128675198895,1.5898730500537992e-05
377,1994-07-28,45.359375,45.578125,45.359375,45.453125,27.42955017089844,828200,0.09375,0.21875,0.0020669875663004156,381443.0830039526,2.1712282563304943,0.004822597313124354,4.6211913063567876e-06
378,1994-07-29,45.765625,46.046875,45.75,45.90625,27.7030029296875,459100,0.140625,0.296875,0.009969276094041746,381949.4071146245,1.2019916550419525,0.006489071038251366,1.4249191197705843e-05
379,1994-08-01,45.9375,46.15625,45.890625,46.125,27.83501434326172,486300,0.1875,0.265625,0.004765238407882233,383573.9130434783,1.2678130171612523,0.005788219271365339,1.5571272466755366e-05
380,1994-08-02,46.28125,46.375,46.03125,46.1875,27.872713088989254,505500,-0.09375,0.34375,0.0013543641566924336,385408.6956521739,1.3115946933802627,0.00746775288526816,1.4078926174582626e-05
381,1994-08-03,46.171875,46.234375,46.09375,46.203125,27.88213539123535,144100,0.03125,0.140625,0.00033804754549771054,385655.73122529645,0.3736493155233784,0.0030508474576271187,9.700294859961853e-06
382,1994-08-04,46.171875,46.21875,45.921875,45.9375,27.72185516357422,231700,-0.234375,0.296875,-0.005748491835798064,384856.12648221344,0.6020431638125638,0.006464783940115686,1.6149793057308135e-05
383,1994-08-05,45.703125,45.84375,45.65625,45.78125,27.627553939819336,138400,0.078125,0.1875,-0.0034016923902983054,385257.7075098814,0.35924005490909017,0.004106776180698152,1.8500745823166673e-05
384,1994-08-08,45.828125,45.9375,45.78125,45.890625,27.693567276000977,328600,0.0625,0.15625,0.002389402128231799,384966.40316205536,0.8535809808360669,0.0034129692832764505,1.869498062249496e-05
385,1994-08-09,45.71875,45.96875,45.71875,45.96875,27.740707397460934,105900,0.25,0.25,0.0017022047391059836,382111.4624505929,0.2771442639297765,0.005468215994531784,1.8165285054847348e-05
386,1994-08-10,46.0,46.1875,45.9375,46.140625,27.844430923461914,840300,0.140625,0.25,0.0037390368066272384,383041.8972332016,2.1937547982862378,0.005442176870748299,1.8446986515587545e-05
387,1994-08-11,46.03125,46.234375,45.734375,45.96875,27.740707397460934,876200,-0.0625,0.5,-0.0037251084888785257,384362.0553359684,2.279621486658248,0.01093269559275709,2.1351906721919782e-05
388,1994-08-12,46.046875,46.34375,46.046875,46.328125,27.95757293701172,184100,0.28125,0.296875,0.0078175922640904,383889.3280632411,0.4795652979696059,0.006447234475738039,1.759229794213107e-05
389,1994-08-15,46.375,46.484375,46.3125,46.3125,27.948139190673828,325900,-0.0625,0.171875,-0.0003374308048536001,384768.3794466403,0.8470030735599878,0.003711201079622132,1.5839272613011147e-05
390,1994-08-16,46.34375,46.6875,46.15625,46.640625,28.146167755126953,1089500,0.296875,0.53125,0.007085572427634412,388118.9723320158,2.807128941555552,0.011509817197020988,2.0323134942086417e-05
391,1994-08-17,46.703125,46.734375,46.578125,46.609375,28.127307891845703,133700,-0.09375,0.15625,-0.0006700686020679747,387187.7470355731,0.34531051414629665,0.0033545790003354577,2.0569903395942576e-05
392,1994-08-18,46.453125,46.5625,46.40625,46.453125,28.033021926879886,620000,0.0,0.15625,-0.0033521147963524456,388000.790513834,1.597934888686507,0.003367003367003367,1.7611589897019515e-05
393,1994-08-19,46.46875,46.515625,46.3125,46.421875,28.01416778564453,103200,-0.046875,0.203125,-0.0006725689896912579,388296.04743083,0.26577659155385497,0.0043859649122807015,1.5611247856250986e-05
394,1994-08-22,46.4375,46.4375,46.28125,46.375,27.985858917236328,79700,-0.0625,0.15625,-0.0010105196993468457,388292.0948616601,0.20525784854928697,0.00337609723160027,1.6017889358294304e-05
