Date,Open,High,Low,Close,Adj Close,Volume,Close-Open,High-Low
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,72.68955993652344,32045800,2.75,3.529998779296875
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,72.75048065185547,32674100,-0.8499984741210938,2.220001220703125
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,72.60828399658203,29796100,-0.01999664306640625,2.100006103515625
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,72.13432312011719,12970300,0.26000213623046875,1.4300003051757812
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,71.74833679199219,15976300,-0.6500015258789062,1.1500015258789062
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,73.34635162353516,19987400,2.5199966430664062,3.0300064086914062
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,74.48395538330078,23006300,1.0500030517578125,1.350006103515625
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,74.14537811279297,31360500,0.34999847412109375,2.589996337890625
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,74.00995635986328,16873000,0.6700057983398438,1.3899993896484375
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,74.47713470458984,15877100,0.18999481201171875,1.660003662109375
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,72.89268493652344,28542300,-3.4199981689453125,3.5
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,72.73696899414062,16510000,-0.40000152587890625,1.410003662109375
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,72.68955993652344,21912500,0.34999847412109375,1.9000015258789062
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,74.12506866455078,17540600,2.1699981689453125,2.3600006103515625
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,73.74585723876953,22062500,-1.0499954223632812,1.9000015258789062
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,73.54952239990234,16065200,-0.3600006103515625,1.2299957275390625
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,74.86988067626953,27467900,3.1200027465820312,3.8600006103515625
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,74.70059967041016,18623300,0.37000274658203125,2.1200027465820312
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,72.75726318359375,18727500,-2.7100067138671875,3.100006103515625
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,71.88377380371094,26178600,-1.1899948120117188,2.1399993896484375
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,71.63999938964844,28124200,-1.0999984741210938,2.05999755859375
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,73.47502136230469,29806800,1.910003662109375,3.3100051879882812
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,73.9760971069336,17575900,0.80999755859375,1.5099945068359375
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,74.94437408447266,15929500,0.55999755859375,1.1399993896484375
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,76.1090316772461,23245800,2.0500030517578125,2.6300048828125
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,76.00745391845703,19716000,0.48000335693359375,1.4800033569335938
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,76.24446868896484,22563500,-0.2700042724609375,2.1800003051757812
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,76.32572937011719,15895800,0.470001220703125,1.5199966430664062
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,75.8584976196289,26068800,1.029998779296875,2.6500015258789062
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,77.56484985351562,15296200,1.1100006103515625,1.3700027465820312
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,77.63935089111328,17571300,-0.5099945068359375,1.69000244140625
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,77.78153991699219,19470200,0.5,1.25
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,77.43621063232422,18134900,-0.720001220703125,1.6999969482421875
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,78.39092254638672,13625400,0.8499984741210938,1.4000015258789062
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,77.73416900634766,16209700,-0.5699996948242188,1.160003662109375
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,77.21952056884766,11470200,-0.45999908447265625,1.1599960327148438
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,78.32997131347656,6717100,1.6399993896484375,1.75
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,78.4992904663086,13726000,0.18000030517578125,1.2699966430664062
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,78.16072082519531,19261400,-0.19000244140625,2.8100051879882812
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,76.74553680419922,20195500,-1.4000015258789062,1.9199981689453125
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,77.78153991699219,16354700,1.2099990844726562,1.9199981689453125
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,77.22631072998047,13680300,-0.34999847412109375,0.8900070190429688
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,76.76585388183594,15220400,-0.279998779296875,1.0699996948242188
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,78.06591033935547,17239900,1.3700027465820312,1.9500045776367188
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,79.4946517944336,25204000,1.7900009155273438,2.44000244140625
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,79.45407104492188,17972900,0.0,1.0100021362304688
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,78.9258804321289,18857800,-0.34000396728515625,1.3899993896484375
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,77.4497299194336,13862700,-1.470001220703125,2.0400009155273438
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,77.29401397705078,20833300,-0.75,1.8199996948242188
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,77.38200378417969,16171500,-0.2700042724609375,1.6699981689453125
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,75.8787841796875,19026700,-1.3899993896484375,1.6599960327148438
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,76.60332489013672,16721900,0.7999954223632812,1.4899978637695312
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,77.39556884765625,13925900,1.3100051879882812,1.4599990844726562
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,77.85603332519531,13663700,0.350006103515625,0.8100051879882812
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,78.40447998046875,20143400,1.7000045776367188,1.9199981689453125
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,77.632568359375,14867900,-0.8499984741210938,1.25
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,78.10342407226562,14037700,-0.0800018310546875,0.8700027465820312
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,77.95394897460938,5728800,-0.09999847412109375,0.43000030517578125
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,78.38199615478516,10304800,0.7099990844726562,1.55999755859375
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,78.85762786865234,9407300,0.7599945068359375,0.8300018310546875
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,78.81683349609375,10593800,-0.29000091552734375,0.8300018310546875
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,77.66178894042969,14619500,-1.8499984741210938,2.1599960327148438
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,78.49748992919922,18651900,0.4199981689453125,1.94000244140625
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,79.38758850097656,15743000,1.1899948120117188,1.4099960327148438
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,79.91758728027344,20140700,0.45000457763671875,1.4300003051757812
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,79.3536148071289,13106500,-0.9099960327148438,1.4300003051757812
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,79.17015838623047,12683700,-0.2700042724609375,1.089996337890625
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,78.52468872070312,16610300,-1.1100006103515625,2.44000244140625
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,78.87120056152344,12823400,0.3899993896484375,1.0499954223632812
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,78.09664154052734,13708400,-1.2699966430664062,1.5800018310546875
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,77.60743713378906,12301100,-0.43000030517578125,0.8799972534179688
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,78.23931884765625,20219900,0.5999984741210938,1.4899978637695312
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,76.65616607666016,17067000,-1.4800033569335938,1.7099990844726562
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,77.23372650146484,17283400,-0.09000396728515625,0.839996337890625
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,76.88041687011719,17028000,0.15000152587890625,1.1800003051757812
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,76.35041809082031,11689300,-1.3799972534179688,1.910003662109375
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,76.93478393554688,12438900,0.600006103515625,1.5300064086914062
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,77.1725845336914,12142800,-0.05999755859375,0.9300003051757812
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,77.15217590332031,12810700,0.43000030517578125,1.1399993896484375
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,77.36285400390625,10589200,-0.04000091552734375,1.2700042724609375
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,74.93038177490234,27720800,-3.5699996948242188,4.079994201660156
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,76.01073455810547,34711800,1.4800033569335938,4.989997863769531
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,76.90079498291016,19909200,1.029998779296875,1.6800003051757812
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,76.54069519042969,15838500,-0.43999481201171875,1.1300048828125
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,74.63818359375,24243400,-2.3800048828125,2.7900009155273438
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,74.1761474609375,33614000,-0.23000335693359375,1.9599990844726562
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,73.8568344116211,29486000,-0.9500045776367188,1.6800003051757812
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,73.39482116699219,23445400,-0.7000045776367188,1.8600006103515625
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,74.80127716064453,19277800,1.4599990844726562,2.4499969482421875
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,75.71853637695312,18792400,1.3899993896484375,1.8199996948242188
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,75.4807357788086,13942500,0.12999725341796875,1.6800003051757812
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,76.28250885009766,16781100,0.7899932861328125,1.19000244140625
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,76.13977813720703,20453800,-0.45000457763671875,1.3800048828125
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,75.34483337402344,18366800,-1.2600021362304688,1.529998779296875
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,73.89759826660156,15988100,-1.3899993896484375,1.6800003051757812
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,75.1410140991211,29242800,1.5399932861328125,2.7699966430664062
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,73.58504486083984,26288600,-1.6299972534179688,2.3699951171875
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,74.49551391601562,26572900,1.2900009155273438,2.0699996948242188
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,75.72530364990234,17458700,1.7099990844726562,2.1100006103515625
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,75.5690689086914,22346500,-0.37999725341796875,1.470001220703125
2002-02-27,111.95999908447266,112.86000061035156,110.6500015258789,111.6500015258789,75.86124420166016,28597900,-0.30999755859375,2.2099990844726562
2002-02-28,111.83000183105469,112.75,111.02999877929688,111.1500015258789,75.52146911621094,23755400,-0.6800003051757812,1.720001220703125
2002-03-01,111.72000122070312,113.8499984741211,111.51000213623047,113.73999786376953,77.2812728881836,26273600,2.0199966430664062,2.339996337890625
2002-03-04,113.9000015258789,115.98999786376953,113.6500015258789,115.75,78.64700317382812,27184600,1.8499984741210938,2.339996337890625
2002-03-05,115.33000183105469,116.4000015258789,114.97000122070312,115.37999725341797,78.3956069946289,22718900,0.04999542236328125,1.4300003051757812
2002-03-06,115.0999984741211,117.1500015258789,115.06999969482422,116.75,79.32645416259766,20143200,1.6500015258789062,2.0800018310546875
2002-03-07,117.36000061035156,117.5,115.56999969482422,116.5,79.15660095214844,19330800,-0.8600006103515625,1.9300003051757812
2002-03-08,117.37999725341797,117.9000015258789,116.4800033569336,116.98999786376953,79.48951721191406,19930100,-0.3899993896484375,1.4199981689453125
2002-03-11,116.88999938964844,117.9000015258789,116.43000030517578,117.23999786376953,79.65934753417969,15621800,0.34999847412109375,1.470001220703125
2002-03-12,116.0999984741211,117.25,115.94000244140625,117.16999816894531,79.61180114746094,17153600,1.0699996948242188,1.30999755859375
2002-03-13,116.62999725341797,116.75,115.63999938964844,116.04000091552734,78.84403991699219,17175300,-0.589996337890625,1.1100006103515625
2002-03-14,116.04000091552734,116.43000030517578,115.62999725341797,115.87999725341797,78.73531341552734,11168100,-0.160003662109375,0.8000030517578125
2002-03-15,115.97000122070312,116.94999694824219,115.9000015258789,116.6500015258789,79.48556518554688,21220100,0.6800003051757812,1.0499954223632812
2002-03-18,117.0999984741211,117.55999755859375,116.0999984741211,116.66999816894531,79.49915313720703,17548900,-0.43000030517578125,1.4599990844726562
2002-03-19,117.30000305175781,117.73999786376953,116.81999969482422,117.44999694824219,80.03067016601562,17912000,0.149993896484375,0.9199981689453125
2002-03-20,116.5,116.58000183105469,115.19000244140625,115.23999786376953,78.5247802734375,17114500,-1.2600021362304688,1.3899993896484375
2002-03-21,115.30000305175781,115.9000015258789,114.12000274658203,115.29000091552734,78.55880737304688,25846800,-0.01000213623046875,1.779998779296875
2002-03-22,115.5,115.94000244140625,114.69999694824219,115.04000091552734,78.38849639892578,15235400,-0.45999908447265625,1.2400054931640625
2002-03-25,115.08999633789062,115.36000061035156,113.30000305175781,113.61000061035156,77.4140625,17499600,-1.4799957275390625,2.05999755859375
2002-03-26,113.5199966430664,115.0199966430664,113.47000122070312,114.2699966430664,77.86383056640625,19947600,0.75,1.5499954223632812
2002-03-27,114.02999877929688,115.01000213623047,113.76000213623047,114.56999969482422,78.06822204589844,19020300,0.5400009155273438,1.25
2002-03-28,114.97000122070312,115.7699966430664,114.5,114.5199966430664,78.03416442871094,17532900,-0.45000457763671875,1.2699966430664062
2002-04-01,114.2300033569336,115.0999984741211,113.5,114.56999969482422,78.06822204589844,17711000,0.339996337890625,1.5999984741210938
2002-04-02,113.9800033569336,114.94999694824219,113.7699966430664,113.94000244140625,77.63895416259766,15669500,-0.04000091552734375,1.1800003051757812
2002-04-03,114.01000213623047,114.20999908447266,112.16000366210938,113.13999938964844,77.09384155273438,25658500,-0.8700027465820312,2.0499954223632812
2002-04-04,112.5999984741211,113.4000015258789,112.2300033569336,112.66999816894531,76.77357482910156,23549000,0.06999969482421875,1.1699981689453125
2002-04-05,113.19000244140625,113.62999725341797,112.18000030517578,112.69000244140625,76.7872085571289,19404900,-0.5,1.4499969482421875
2002-04-08,111.31999969482422,113.02999877929688,111.2300033569336,112.93000030517578,76.9507064819336,16470100,1.6100006103515625,1.7999954223632812
2002-04-09,113.18000030517578,113.18000030517578,111.93000030517578,112.13999938964844,76.41240692138672,15122700,-1.0400009155273438,1.25
2002-04-10,112.0999984741211,113.54000091552734,112.08999633789062,113.41000366210938,77.27780151367188,17199300,1.3100051879882812,1.4500045776367188
2002-04-11,112.88999938964844,113.05000305175781,110.5,110.58999633789062,75.35625457763672,25453700,-2.3000030517578125,2.5500030517578125
2002-04-12,111.0199966430664,111.6500015258789,110.04000091552734,111.41999816894531,75.92181396484375,14950600,0.40000152587890625,1.6100006103515625
2002-04-15,111.62000274658203,111.86000061035156,110.19999694824219,110.56999969482422,75.34260559082031,17394900,-1.0500030517578125,1.660003662109375
2002-04-16,111.69999694824219,113.31999969482422,111.66999816894531,113.19999694824219,77.13471984863281,15040900,1.5,1.6500015258789062
2002-04-17,113.38999938964844,113.66999816894531,112.5999984741211,112.95999908447266,76.97120666503906,12920100,-0.43000030517578125,1.0699996948242188
2002-04-18,112.9000015258789,113.45999908447266,111.1500015258789,112.47000122070312,76.63731384277344,25204800,-0.43000030517578125,2.30999755859375
2002-04-19,113.19999694824219,113.23999786376953,112.55999755859375,112.87999725341797,76.9166488647461,10499200,-0.31999969482421875,0.6800003051757812
2002-04-22,112.37999725341797,112.43000030517578,110.83999633789062,111.0,75.6356201171875,13922900,-1.3799972534179688,1.5900039672851562
2002-04-23,111.08999633789062,111.4800033569336,110.16999816894531,110.5199966430664,75.30850982666016,16967000,-0.5699996948242188,1.3100051879882812
2002-04-24,110.55999755859375,111.80999755859375,109.4000015258789,109.41000366210938,74.55221557617188,18902700,-1.149993896484375,2.4099960327148438
2002-04-25,109.20999908447266,109.73999786376953,108.72000122070312,109.47000122070312,74.59309387207031,25451500,0.26000213623046875,1.0199966430664062
2002-04-26,109.79000091552734,110.01000213623047,107.29000091552734,107.38999938964844,73.17574310302734,19769800,-2.4000015258789062,2.720001220703125
2002-04-29,107.93000030517578,108.26000213623047,106.62999725341797,106.86000061035156,72.81462097167969,17724400,-1.0699996948242188,1.6300048828125
2002-04-30,107.0199966430664,108.63999938964844,106.63999938964844,107.86000061035156,73.49603271484375,19473500,0.8400039672851562,2.0
2002-05-01,107.97000122070312,109.25,106.80000305175781,109.18000030517578,74.39547729492188,24575600,1.2099990844726562,2.4499969482421875
2002-05-02,109.0999984741211,109.91000366210938,107.77999877929688,108.76000213623047,74.1092758178711,15666800,-0.339996337890625,2.1300048828125
2002-05-03,108.5999984741211,108.76000213623047,107.19999694824219,107.58000183105469,73.30522155761719,18185500,-1.0199966430664062,1.5600051879882812
2002-05-06,107.63999938964844,107.98999786376953,105.30999755859375,105.47000122070312,71.86747741699219,23630400,-2.1699981689453125,2.6800003051757812
2002-05-07,106.0999984741211,106.31999969482422,104.9000015258789,105.0999984741211,71.61532592773438,21910000,-1.0,1.4199981689453125
2002-05-08,107.05000305175781,109.36000061035156,106.79000091552734,109.01000213623047,74.27963256835938,27917400,1.9599990844726562,2.5699996948242188
2002-05-09,108.6500015258789,109.0999984741211,107.58000183105469,107.75,73.42105865478516,18085600,-0.9000015258789062,1.5199966430664062
2002-05-10,107.97000122070312,108.05000305175781,105.5999984741211,105.72000122070312,72.03782653808594,18958900,-2.25,2.4500045776367188
2002-05-13,106.22000122070312,107.94999694824219,105.79000091552734,107.87000274658203,73.5028305053711,14677700,1.6500015258789062,2.1599960327148438
2002-05-14,109.62000274658203,110.37000274658203,109.0,110.22000122070312,75.10414123535156,34201200,0.5999984741210938,1.3700027465820312
2002-05-15,109.5,110.91000366210938,109.29000091552734,109.79000091552734,74.81110382080078,29535300,0.29000091552734375,1.6200027465820312
2002-05-16,109.69999694824219,110.4800033569336,109.33000183105469,110.36000061035156,75.19950866699219,28092000,0.660003662109375,1.1500015258789062
2002-05-17,110.66000366210938,111.25,110.0999984741211,110.9000015258789,75.56748962402344,27823700,0.23999786376953125,1.1500015258789062
2002-05-20,110.63999938964844,110.69000244140625,109.48999786376953,109.69999694824219,74.74980926513672,13833800,-0.94000244140625,1.2000045776367188
2002-05-21,110.11000061035156,110.4800033569336,108.31999969482422,108.69999694824219,74.06841278076172,16877200,-1.410003662109375,2.160003662109375
2002-05-22,108.22000122070312,109.12000274658203,108.0,108.94000244140625,74.2319564819336,15844200,0.720001220703125,1.1200027465820312
2002-05-23,109.26000213623047,110.36000061035156,108.4800033569336,110.0999984741211,75.02238464355469,13879800,0.839996337890625,1.8799972534179688
2002-05-24,109.9800033569336,110.19999694824219,108.61000061035156,108.69000244140625,74.06160736083984,11877000,-1.2900009155273438,1.589996337890625
2002-05-28,109.05000305175781,109.12999725341797,107.44999694824219,108.0999984741211,73.6595458984375,24236900,-0.9500045776367188,1.6800003051757812
2002-05-29,107.62000274658203,108.0199966430664,107.12999725341797,107.30000305175781,73.11441040039062,14773300,-0.31999969482421875,0.8899993896484375
2002-05-30,106.55000305175781,107.51000213623047,105.9000015258789,107.0,72.91001892089844,18217900,0.4499969482421875,1.6100006103515625
2002-05-31,107.4000015258789,108.55999755859375,106.8499984741211,107.22000122070312,73.05992126464844,19826300,-0.18000030517578125,1.7099990844726562
2002-06-03,107.08999633789062,107.5999984741211,104.12999725341797,104.37000274658203,71.11792755126953,26056300,-2.7199935913085938,3.470001220703125
2002-06-04,104.1500015258789,105.19999694824219,103.55000305175781,104.62999725341797,71.29509735107422,25856200,0.4799957275390625,1.649993896484375
2002-06-05,104.94999694824219,105.66999816894531,104.3499984741211,105.61000061035156,71.96287536621094,19695900,0.660003662109375,1.3199996948242188
2002-06-06,105.54000091552734,105.5999984741211,103.1500015258789,103.45999908447266,70.49784088134766,22998500,-2.0800018310546875,2.4499969482421875
2002-06-07,101.77999877929688,103.91999816894531,101.72000122070312,103.33999633789062,70.41607666015625,24011600,1.55999755859375,2.1999969482421875
2002-06-10,103.23999786376953,104.45999908447266,103.0199966430664,103.73999786376953,70.68865203857422,18759900,0.5,1.44000244140625
2002-06-11,104.12999725341797,104.54000091552734,101.7300033569336,101.95999908447266,69.47574615478516,19990700,-2.1699981689453125,2.80999755859375
2002-06-12,101.70999908447266,102.80999755859375,100.77999877929688,102.58000183105469,69.89822387695312,31266000,0.8700027465820312,2.029998779296875
2002-06-13,102.12999725341797,103.0,101.33999633789062,101.55000305175781,69.19634246826172,21043900,-0.5799942016601562,1.660003662109375
2002-06-14,100.30999755859375,101.55999755859375,98.5,101.4000015258789,69.09420013427734,39267500,1.0900039672851562,3.05999755859375
2002-06-17,101.91999816894531,104.33999633789062,101.8499984741211,104.12000274658203,70.94757080078125,17647200,2.2000045776367188,2.4899978637695312
2002-06-18,103.73999786376953,105.02999877929688,103.62999725341797,104.97000122070312,71.52677154541016,21628500,1.2300033569335938,1.4000015258789062
2002-06-19,103.5,104.43000030517578,102.23999786376953,102.5199966430664,69.85735321044922,21540700,-0.9800033569335938,2.19000244140625
2002-06-20,102.26000213623047,103.05000305175781,100.95999908447266,101.20999908447266,68.96467590332031,25691000,-1.0500030517578125,2.0900039672851562
2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,67.88636779785156,31190700,-1.19000244140625,2.25
2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,68.241943359375,37169700,1.19000244140625,3.44000244140625
2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,66.71024322509766,33355000,-2.7400054931640625,3.3499984741210938
2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,66.81964874267578,37913600,2.5200042724609375,2.9599990844726562
2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,67.98894500732422,31616400,0.9300003051757812,2.9199981689453125
2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,67.66752624511719,28184200,-0.279998779296875,1.6200027465820312
2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,66.34788513183594,20270200,-2.1500015258789062,2.910003662109375
2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,64.9392318725586,34213900,-1.8899993896484375,2.4300003051757812
2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,65.3084945678711,30565800,0.8899993896484375,2.1199951171875
2002-07-05,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,67.90685272216797,19013500,2.529998779296875,2.8699951171875
2002-07-08,98.9800033569336,99.69999694824219,97.55999755859375,98.06999969482422,67.05899047851562,19118600,-0.910003662109375,2.1399993896484375
2002-07-09,97.7300033569336,98.33999633789062,95.01000213623047,95.5999984741211,65.37003326416016,28620400,-2.1300048828125,3.3299942016601562
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,62.990455627441406,50522500,-3.8799972534179688,4.029998779296875
2002-07-11,91.76000213623047,93.3499984741211,90.31999969482422,92.87000274658203,63.503273010253906,59476500,1.1100006103515625,3.029998779296875
2002-07-12,93.33000183105469,93.88999938964844,91.5199966430664,91.8499984741211,62.80583190917969,39018600,-1.4800033569335938,2.3700027465820312
2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,63.140872955322266,77317200,0.6999969482421875,4.510002136230469
2002-07-16,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,61.92376708984375,53282400,-0.5600051879882812,2.5099945068359375
2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,62.04684829711914,48880600,-1.720001220703125,3.5500030517578125
2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,60.036502838134766,32656700,-2.899993896484375,3.3499984741210938
2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,57.92361068725586,77572600,-2.0500030517578125,3.25
2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,56.20729064941406,78134000,-1.9000015258789062,4.4600067138671875
2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,54.66877746582031,74484100,-2.600006103515625,3.4899978637695312
2002-07-24,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,57.930442810058594,107022800,6.590003967285156,7.44000244140625
2002-07-25,84.2699966430664,85.8499984741211,81.5999984741211,84.0,57.438106536865234,87176600,-0.26999664306640625,4.25
2002-07-26,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,58.53215789794922,41206800,0.9499969482421875,2.1299972534179688
2002-07-29,87.5,90.33999633789062,87.30000305175781,89.7699966430664,61.383548736572266,53492900,2.2699966430664062,3.0399932861328125
2002-07-30,89.31999969482422,91.4000015258789,88.72000122070312,90.94000244140625,62.18357467651367,47532200,1.6200027465820312,2.6800003051757812
